File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
oa_package/e0/6e/PMC59641.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jul 26; 2(4):171-179,PMC59641,2010-12-21 06:27:05,11806792,NO-CC CODE
oa_package/b5/ca/PMC59642.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jun 26; 2(4):151-155,PMC59642,2014-04-08 18:38:56,11806788,NO-CC CODE
oa_package/72/87/PMC59643.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jul 20; 2(4):165-170,PMC59643,2013-03-19 20:20:34,11806791,NO-CC CODE
oa_package/22/62/PMC59644.tar.gz,BMC Gastroenterol. 2001 Oct 15; 1:10,PMC59644,2013-03-19 20:20:34,11696242,NO-CC CODE
oa_package/a6/dc/PMC59645.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jan 30; 2(1):2-7,PMC59645,2013-03-19 20:20:34,11806765,NO-CC CODE
oa_package/8e/39/PMC59646.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jan 30; 2(1):8-11,PMC59646,2013-03-19 20:20:34,11806766,NO-CC CODE
oa_package/e2/8d/PMC59647.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Feb 1; 2(1):16-19,PMC59647,2013-03-19 20:20:34,11806768,NO-CC CODE
oa_package/2b/7f/PMC59648.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Feb 2; 2(1):20-23,PMC59648,2014-04-22 13:21:40,11806769,NO-CC CODE
oa_package/55/a6/PMC59649.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jan 30; 2(1):38-44,PMC59649,2010-12-21 06:27:07,11806771,NO-CC CODE
oa_package/b9/69/PMC59650.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Feb 9; 2(1):1,PMC59650,2013-03-19 20:20:34,11806764,NO-CC CODE
oa_package/1d/7e/PMC59651.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Feb 9; 2(1):12-15,PMC59651,2013-05-17 13:53:07,11806767,NO-CC CODE
oa_package/d0/97/PMC59652.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jan 30; 2(1):24-37,PMC59652,2013-03-19 20:20:35,11806770,NO-CC CODE
oa_package/db/70/PMC59653.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Feb 8; 2(1):45-53,PMC59653,2013-05-17 13:53:07,11806772,NO-CC CODE
oa_package/43/17/PMC59654.tar.gz,BMC Geriatr. 2001 Oct 22; 1:3,PMC59654,2013-03-19 20:20:35,11696243,NO-CC CODE
oa_package/09/e6/PMC59655.tar.gz,BMC Infect Dis. 2001 Oct 10; 1:19,PMC59655,2013-03-19 20:20:35,11696244,NO-CC CODE
oa_package/3a/89/PMC59656.tar.gz,BMC Psychiatry. 2001 Oct 10; 1:5,PMC59656,2010-02-26 06:21:12,11696245,NO-CC CODE
oa_package/a5/7c/PMC59657.tar.gz,BMC Surg. 2001 Oct 15; 1:3,PMC59657,2013-03-19 20:20:35,11696246,NO-CC CODE
oa_package/14/14/PMC59658.tar.gz,BMC Biochem. 2001 Oct 15; 2:10,PMC59658,2013-03-19 20:20:35,11696247,NO-CC CODE
oa_package/4a/25/PMC59659.tar.gz,BMC Biotechnol. 2001 Oct 16; 1:9,PMC59659,2019-01-02 13:56:11,11696248,NO-CC CODE
oa_package/55/9c/PMC59660.tar.gz,BMC Physiol. 2001 Oct 10; 1:13,PMC59660,2019-11-05 11:56:12,11696249,NO-CC CODE
oa_package/9d/95/PMC59661.tar.gz,BMC Complement Altern Med. 2001 Oct 18; 1:8,PMC59661,2013-03-19 20:20:35,11696251,NO-CC CODE
oa_package/8c/5c/PMC59662.tar.gz,BMC Clin Pathol. 2001 Oct 8; 1:4,PMC59662,2014-04-08 18:39:06,11696252,NO-CC CODE
oa_package/57/2b/PMC59663.tar.gz,BMC Clin Pathol. 2001 Oct 16; 1:5,PMC59663,2010-12-21 06:27:09,11696253,NO-CC CODE
oa_package/37/82/PMC59664.tar.gz,BMC Clin Pathol. 2001 Oct 29; 1:6,PMC59664,2013-03-19 20:20:35,11696254,NO-CC CODE
oa_package/84/61/PMC59665.tar.gz,BMC Med Educ. 2001 Oct 18; 1:4,PMC59665,2013-03-19 20:20:35,11696255,NO-CC CODE
oa_package/f1/7d/PMC59666.tar.gz,BMC Genet. 2001 Sep 21; 2:15,PMC59666,2013-03-19 20:20:35,11696236,NO-CC CODE
oa_package/a0/8f/PMC59667.tar.gz,Curr Control Trials Cardiovasc Med. 2001 May 31; 2(3):107-108,PMC59667,2007-11-21 05:14:41,11806780,NO-CC CODE
oa_package/a1/13/PMC59668.tar.gz,BMC Endocr Disord. 2001 Oct 17; 1:1,PMC59668,2013-03-19 20:20:35,11696250,NO-CC CODE
oa_package/e7/49/PMC59671.tar.gz,BMC Musculoskelet Disord. 2001 Oct 23; 2:5,PMC59671,2010-12-21 06:27:09,11701094,NO-CC CODE
oa_package/a0/fe/PMC59672.tar.gz,BMC Musculoskelet Disord. 2001 Oct 29; 2:6,PMC59672,2013-03-19 20:20:35,11701095,NO-CC CODE
oa_package/ae/62/PMC59673.tar.gz,BMC Cancer. 2001 Oct 29; 1:14,PMC59673,2013-03-19 20:20:36,11701093,NO-CC CODE
oa_package/a7/1b/PMC59674.tar.gz,BMC Gastroenterol. 2001 Oct 26; 1:11,PMC59674,2013-03-19 20:20:36,11701092,NO-CC CODE
oa_package/38/bf/PMC59675.tar.gz,BMC Fam Pract. 2001 Oct 30; 2:6,PMC59675,2013-03-19 20:20:36,11701091,NO-CC CODE
oa_package/c3/94/PMC59676.tar.gz,BMC Cardiovasc Disord. 2001 Oct 15; 1:2,PMC59676,2013-03-19 20:20:36,11701090,NO-CC CODE
oa_package/e6/93/PMC59677.tar.gz,BMC Evol Biol. 2001 Oct 9; 1:5,PMC59677,2018-12-22 09:55:54,11701089,NO-CC CODE
oa_package/6b/43/PMC59678.tar.gz,BMC Dev Biol. 2001 Oct 10; 1:14,PMC59678,2013-03-19 20:20:36,11701088,NO-CC CODE
oa_package/f3/b3/PMC59679.tar.gz,BMC Cell Biol. 2001 Oct 17; 2:20,PMC59679,2013-03-19 20:20:36,11701087,NO-CC CODE
oa_package/26/70/PMC59680.tar.gz,BMC Chem Biol. 2001 Oct 16; 1:3,PMC59680,2018-12-20 15:55:55,11701096,NO-CC CODE
oa_package/cd/ee/PMC59691.tar.gz,BMC Fam Pract. 2001 Oct 25; 2:5,PMC59691,2013-05-17 13:53:10,11707152,NO-CC CODE
oa_package/83/3b/PMC59692.tar.gz,BMC Gastroenterol. 2001 Oct 31; 1:12,PMC59692,2010-12-21 06:27:15,11707153,NO-CC CODE
oa_package/93/65/PMC59693.tar.gz,BMC Cancer. 2001 Oct 29; 1:17,PMC59693,2013-03-19 20:20:36,11707154,NO-CC CODE
oa_package/40/13/PMC59694.tar.gz,BMC Biochem. 2001 Oct 15; 2:11,PMC59694,2007-08-21 08:58:14,11707155,NO-CC CODE
oa_package/ef/10/PMC59723.tar.gz,BMC Bioinformatics. 2001 Oct 16; 2:9,PMC59723,2013-03-19 20:20:37,11707150,NO-CC CODE
oa_package/6e/aa/PMC59831.tar.gz,BMC Evol Biol. 2001 Oct 16; 1:7,PMC59831,2014-02-18 06:22:36,11710957,NO-CC CODE
oa_package/ed/e6/PMC59832.tar.gz,BMC Genet. 2001 Oct 17; 2:17,PMC59832,2013-03-19 20:20:40,11710958,NO-CC CODE
oa_package/40/c0/PMC59833.tar.gz,BMC Microbiol. 2001 Oct 8; 1:24,PMC59833,2019-11-05 11:56:12,11710959,NO-CC CODE
oa_package/59/c9/PMC59834.tar.gz,BMC Plant Biol. 2001 Oct 17; 1:2,PMC59834,2014-04-10 12:50:21,11710960,NO-CC CODE
oa_package/5f/fb/PMC59835.tar.gz,BMC Med Genet. 2001 Oct 24; 2:11,PMC59835,2013-03-19 20:20:40,11710961,NO-CC CODE
oa_package/a1/1d/PMC59836.tar.gz,BMC Neurol. 2001 Nov 6; 1:6,PMC59836,2013-03-19 20:20:40,11710962,NO-CC CODE
oa_package/07/2f/PMC59837.tar.gz,BMC Pregnancy Childbirth. 2001 Oct 31; 1:4,PMC59837,2013-03-19 20:20:40,11710963,NO-CC CODE
oa_package/24/05/PMC59838.tar.gz,BMC Cancer. 2001 Oct 29; 1:15,PMC59838,2007-08-29 10:43:18,11710964,NO-CC CODE
oa_package/d1/fd/PMC59839.tar.gz,BMC Cancer. 2001 Oct 29; 1:18,PMC59839,2013-03-19 20:20:40,11710965,NO-CC CODE
oa_package/0f/a1/PMC59840.tar.gz,BMC Cancer. 2001 Oct 31; 1:19,PMC59840,2013-03-19 20:20:40,11710966,NO-CC CODE
oa_package/44/1a/PMC59841.tar.gz,BMC Public Health. 2001 Oct 31; 1:10,PMC59841,2013-03-19 20:20:40,11710967,NO-CC CODE
oa_package/d3/3f/PMC59842.tar.gz,BMC Dermatol. 2001 Oct 25; 1:6,PMC59842,2013-03-19 20:20:40,11710968,NO-CC CODE
oa_package/54/54/PMC59843.tar.gz,BMC Dermatol. 2001 Nov 1; 1:7,PMC59843,2010-12-21 06:27:34,11710969,NO-CC CODE
oa_package/53/69/PMC59844.tar.gz,BMC Chem Biol. 2001 Oct 1; 1:2,PMC59844,2010-12-21 06:27:34,11710970,NO-CC CODE
oa_package/18/df/PMC59845.tar.gz,BMC Chem Biol. 2001 Nov 2; 1:4,PMC59845,2013-03-19 20:20:40,11710971,NO-CC CODE
oa_package/0f/44/PMC59846.tar.gz,BMC Med Educ. 2001 Nov 6; 1:6,PMC59846,2013-03-19 20:20:41,11710973,NO-CC CODE
oa_package/65/3b/PMC59881.tar.gz,BMC Clin Pharmacol. 2001 Nov 2; 1:4,PMC59881,2013-03-19 20:20:42,11710972,NO-CC CODE
oa_package/80/b6/PMC59882.tar.gz,BMC Cell Biol. 2001 Oct 10; 2:19,PMC59882,2020-04-22 20:37:16,11707151,NO-CC CODE
oa_package/ea/1d/PMC59885.tar.gz,BMC Cell Biol. 2001 Nov 7; 2:21,PMC59885,2013-03-19 20:20:42,11716781,NO-CC CODE
oa_package/ee/c3/PMC59886.tar.gz,BMC Cell Biol. 2001 Nov 8; 2:22,PMC59886,2013-03-19 20:20:42,11716782,NO-CC CODE
oa_package/0a/01/PMC59887.tar.gz,BMC Cell Biol. 2001 Nov 8; 2:23,PMC59887,2013-03-19 20:20:42,11716783,NO-CC CODE
oa_package/79/43/PMC59888.tar.gz,BMC Genomics. 2001 Oct 17; 2:7,PMC59888,2010-12-21 06:27:42,11716785,NO-CC CODE
oa_package/6c/40/PMC59889.tar.gz,BMC Dev Biol. 2001 Oct 25; 1:15,PMC59889,2013-03-19 20:20:43,11716784,NO-CC CODE
oa_package/d2/de/PMC59890.tar.gz,BMC Microbiol. 2001 Oct 17; 1:26,PMC59890,2019-11-05 11:56:12,11716786,NO-CC CODE
oa_package/dd/82/PMC59891.tar.gz,BMC Microbiol. 2001 Oct 23; 1:27,PMC59891,2019-11-05 11:56:12,11716787,NO-CC CODE
oa_package/ec/41/PMC59892.tar.gz,BMC Neurosci. 2001 Oct 23; 2:17,PMC59892,2013-03-19 20:20:43,11716788,NO-CC CODE
oa_package/63/b2/PMC59893.tar.gz,BMC Emerg Med. 2001 Nov 9; 1:2,PMC59893,2013-03-19 20:20:43,11716789,NO-CC CODE
oa_package/d3/5a/PMC59894.tar.gz,BMC Infect Dis. 2001 Oct 25; 1:20,PMC59894,2012-10-03 09:52:55,11716790,NO-CC CODE
oa_package/d0/21/PMC59895.tar.gz,BMC Pregnancy Childbirth. 2001 Nov 5; 1:5,PMC59895,2013-03-19 20:20:43,11716791,NO-CC CODE
oa_package/c8/51/PMC59896.tar.gz,BMC Public Health. 2001 Nov 6; 1:11,PMC59896,2013-03-19 20:20:43,11716792,NO-CC CODE
oa_package/a7/82/PMC59897.tar.gz,BMC Public Health. 2001 Nov 8; 1:13,PMC59897,2013-03-19 20:20:43,11716793,NO-CC CODE
oa_package/03/60/PMC59898.tar.gz,BMC Musculoskelet Disord. 2001 Nov 6; 2:7,PMC59898,2010-12-20 07:12:07,11716794,NO-CC CODE
oa_package/74/c7/PMC59899.tar.gz,BMC Surg. 2001 Oct 31; 1:4,PMC59899,2010-12-21 06:27:45,11716795,NO-CC CODE
oa_package/63/4d/PMC59900.tar.gz,BMC Med Ethics. 2001 Oct 25; 2:4,PMC59900,2013-03-19 20:20:43,11716796,NO-CC CODE
oa_package/d1/7e/PMC59901.tar.gz,BMC Med Inform Decis Mak. 2001 Nov 8; 1:4,PMC59901,2014-03-18 02:14:36,11716797,NO-CC CODE
oa_package/7d/83/PMC59902.tar.gz,BMC Health Serv Res. 2001 Nov 1; 1:11,PMC59902,2013-03-19 20:20:43,11716798,NO-CC CODE
oa_package/0a/1d/PMC59991.tar.gz,Genome Biol. 2001 Oct 22; 2(11):research0046.1-research0046.18,PMC59991,2019-11-05 11:56:12,11737945,NO-CC CODE
oa_package/8a/ad/PMC59997.tar.gz,BMC Cell Biol. 2001 Nov 12; 2:24,PMC59997,2010-02-23 05:53:13,11722792,NO-CC CODE
oa_package/bc/0d/PMC59998.tar.gz,BMC Evol Biol. 2001 Nov 5; 1:9,PMC59998,2019-01-04 05:56:10,11722793,NO-CC CODE
oa_package/a4/5b/PMC59999.tar.gz,BMC Genet. 2001 Nov 6; 2:18,PMC59999,2013-03-19 20:20:44,11722794,NO-CC CODE
oa_package/fd/5d/PMC60000.tar.gz,BMC Genomics. 2001 Nov 6; 2:8,PMC60000,2010-12-21 06:27:49,11722795,NO-CC CODE
oa_package/e4/9d/PMC60001.tar.gz,BMC Infect Dis. 2001 Nov 8; 1:21,PMC60001,2010-12-21 06:27:50,11722797,NO-CC CODE
oa_package/33/4c/PMC60002.tar.gz,BMC Public Health. 2001 Oct 22; 1:9,PMC60002,2014-04-08 18:40:48,11722798,NO-CC CODE
oa_package/67/54/PMC60003.tar.gz,BMC Musculoskelet Disord. 2001 Oct 8; 2:4,PMC60003,2013-03-19 20:20:44,11722799,NO-CC CODE
oa_package/28/68/PMC60004.tar.gz,BMC Biochem. 2001 Oct 16; 2:12,PMC60004,2013-03-19 20:20:44,11722800,NO-CC CODE
oa_package/d3/b2/PMC60005.tar.gz,BMC Biochem. 2001 Nov 14; 2:13,PMC60005,2013-03-19 20:20:44,11722801,NO-CC CODE
oa_package/92/57/PMC60006.tar.gz,BMC Ear Nose Throat Disord. 2001 Nov 13; 1:1,PMC60006,2013-03-19 20:20:44,11722802,NO-CC CODE
oa_package/b7/19/PMC60007.tar.gz,BMC Anesthesiol. 2001 Oct 22; 1:1,PMC60007,2010-12-21 06:27:51,11722796,NO-CC CODE
oa_package/52/0d/PMC60307.tar.gz,Genome Biol. 2001 Oct 12; 2(11):research0045.1-research0045.10,PMC60307,2019-11-05 11:56:12,11737944,NO-CC CODE
oa_package/05/50/PMC60308.tar.gz,Genome Biol. 2001 Oct 18; 2(11):research0047.1-research0047.7,PMC60308,2019-11-05 11:56:12,11737946,NO-CC CODE
oa_package/bf/88/PMC60310.tar.gz,Genome Biol. 2001 Oct 24; 2(11):research0049.1-research0049.12,PMC60310,2019-11-05 11:56:12,11737948,NO-CC CODE
oa_package/30/38/PMC60312.tar.gz,Genome Biol. 2001 Oct 15; 2(11):research0048.1-research0048.12,PMC60312,2019-11-05 11:56:12,11737947,NO-CC CODE
oa_package/fb/d9/PMC60490.tar.gz,BMC Evol Biol. 2001 Oct 23; 1:8,PMC60490,2014-02-18 06:22:29,11734060,NO-CC CODE
oa_package/f2/8a/PMC60491.tar.gz,BMC Evol Biol. 2001 Nov 9; 1:10,PMC60491,2014-02-18 06:22:28,11734058,NO-CC CODE
oa_package/94/d0/PMC60492.tar.gz,BMC Evol Biol. 2001 Nov 15; 1:11,PMC60492,2014-02-18 06:22:32,11734059,NO-CC CODE
oa_package/19/87/PMC60523.tar.gz,BMC Genet. 2001 Nov 19; 2:19,PMC60523,2010-12-21 06:28:45,11734061,NO-CC CODE
oa_package/4d/e0/PMC60524.tar.gz,BMC Genet. 2001 Nov 23; 2:20,PMC60524,2010-12-21 06:28:45,11737860,NO-CC CODE
oa_package/cb/62/PMC60534.tar.gz,BMC Genomics. 2001 Nov 22; 2:10,PMC60534,2013-03-19 20:20:53,11737861,NO-CC CODE
oa_package/34/00/PMC60646.tar.gz,BMC Microbiol. 2001 Nov 27; 1:30,PMC60646,2019-11-07 07:56:10,11737863,NO-CC CODE
oa_package/a8/e5/PMC60647.tar.gz,BMC Mol Biol. 2001 Nov 16; 2:13,PMC60647,2013-03-19 20:20:54,11734062,NO-CC CODE
oa_package/7f/b6/PMC60648.tar.gz,BMC Neurosci. 2001 Oct 19; 2:16,PMC60648,2012-10-03 09:53:50,11734063,NO-CC CODE
oa_package/2c/6f/PMC60649.tar.gz,BMC Pharmacol. 2001 Nov 27; 1:9,PMC60649,2013-03-19 20:20:54,11737867,NO-CC CODE
oa_package/90/9f/PMC60650.tar.gz,BMC Pharmacol. 2001 Nov 27; 1:10,PMC60650,2013-03-19 20:20:54,11737865,NO-CC CODE
oa_package/71/c3/PMC60651.tar.gz,BMC Anesthesiol. 2001 Oct 26; 1:2,PMC60651,2013-03-19 20:20:54,11734064,NO-CC CODE
oa_package/c9/6c/PMC60652.tar.gz,BMC Cardiovasc Disord. 2001 Nov 22; 1:3,PMC60652,2007-08-29 09:04:25,11734065,NO-CC CODE
oa_package/6c/21/PMC60653.tar.gz,BMC Med Res Methodol. 2001 Nov 1; 1:10,PMC60653,2013-03-19 20:20:54,11734066,NO-CC CODE
oa_package/c5/71/PMC60654.tar.gz,BMC Gastroenterol. 2001 Nov 6; 1:13,PMC60654,2013-03-19 20:20:54,11734067,NO-CC CODE
oa_package/de/13/PMC60655.tar.gz,BMC Infect Dis. 2001 Nov 23; 1:22,PMC60655,2013-03-19 20:20:54,11737868,NO-CC CODE
oa_package/7c/9f/PMC60656.tar.gz,BMC Med Imaging. 2001 Nov 12; 1:1,PMC60656,2013-03-19 20:20:54,11734068,NO-CC CODE
oa_package/15/62/PMC60657.tar.gz,BMC Nucl Med. 2001 Nov 21; 1:2,PMC60657,2013-03-19 20:20:55,11734069,NO-CC CODE
oa_package/b0/b4/PMC60658.tar.gz,BMC Pregnancy Childbirth. 2001 Nov 23; 1:6,PMC60658,2013-03-19 20:20:55,11737873,NO-CC CODE
oa_package/d4/13/PMC60659.tar.gz,BMC Public Health. 2001 Nov 8; 1:14,PMC60659,2010-12-21 06:28:50,11734071,NO-CC CODE
oa_package/60/bb/PMC60660.tar.gz,BMC Dermatol. 2001 Nov 20; 1:8,PMC60660,2013-03-19 20:20:55,11737876,NO-CC CODE
oa_package/da/16/PMC60661.tar.gz,BMC Biochem. 2001 Nov 16; 2:14,PMC60661,2013-03-19 20:20:55,11734073,NO-CC CODE
oa_package/c2/29/PMC60662.tar.gz,BMC Complement Altern Med. 2001 Nov 23; 1:9,PMC60662,2013-03-19 20:20:55,11737881,NO-CC CODE
oa_package/d3/34/PMC60663.tar.gz,BMC Ecol. 2001 Nov 19; 1:4,PMC60663,2010-12-20 07:13:15,11737879,NO-CC CODE
oa_package/b4/57/PMC60664.tar.gz,BMC Med Inform Decis Mak. 2001 Nov 26; 1:5,PMC60664,2014-03-18 11:57:30,11737882,NO-CC CODE
oa_package/52/c4/PMC60676.tar.gz,BMC Biotechnol. 2001 Nov 20; 1:10,PMC60676,2013-03-19 20:20:56,11737878,NO-CC CODE
oa_package/90/d4/PMC60677.tar.gz,BMC Pulm Med. 2001 Nov 21; 1:2,PMC60677,2013-03-19 20:20:56,11737875,NO-CC CODE
oa_package/16/db/PMC60969.tar.gz,BMC Cancer. 2001 Oct 29; 1:16,PMC60969,2013-03-19 20:21:01,11747475,NO-CC CODE
oa_package/d6/e2/PMC60970.tar.gz,BMC Urol. 2001 Nov 21; 1:2,PMC60970,2010-12-21 06:29:17,11734072,NO-CC CODE
oa_package/7a/8f/PMC60988.tar.gz,BMC Cell Biol. 2001 Dec 5; 2:25,PMC60988,2013-03-19 20:21:02,11737859,NO-CC CODE
oa_package/a8/24/PMC60989.tar.gz,BMC Microbiol. 2001 Nov 20; 1:29,PMC60989,2019-11-07 07:56:10,11737862,NO-CC CODE
oa_package/08/03/PMC60990.tar.gz,BMC Microbiol. 2001 Nov 28; 1:31,PMC60990,2019-11-07 07:56:10,11737864,NO-CC CODE
oa_package/63/6c/PMC60991.tar.gz,BMC Pharmacol. 2001 Dec 5; 1:11,PMC60991,2013-03-19 20:21:04,11737866,NO-CC CODE
oa_package/71/9c/PMC60992.tar.gz,BMC Infect Dis. 2001 Nov 28; 1:23,PMC60992,2013-03-19 20:21:04,11737869,NO-CC CODE
oa_package/92/d3/PMC60993.tar.gz,BMC Med Genet. 2001 Nov 30; 2:12,PMC60993,2013-03-19 20:21:04,11737870,NO-CC CODE
oa_package/3d/58/PMC60994.tar.gz,BMC Nephrol. 2001 Dec 3; 2:2,PMC60994,2013-03-19 20:21:04,11737871,NO-CC CODE
oa_package/4a/03/PMC60995.tar.gz,BMC Public Health. 2001 Nov 6; 1:12,PMC60995,2014-04-23 18:06:29,11734070,NO-CC CODE
oa_package/be/2a/PMC60996.tar.gz,BMC Biochem. 2001 Dec 5; 2:15,PMC60996,2014-04-08 18:45:14,11737877,NO-CC CODE
oa_package/89/12/PMC60997.tar.gz,BMC Complement Altern Med. 2001 Nov 30; 1:10,PMC60997,2013-03-19 20:21:05,11737880,NO-CC CODE
oa_package/f3/5a/PMC60998.tar.gz,BMC Health Serv Res. 2001 Nov 28; 1:12,PMC60998,2014-03-07 10:15:59,11737883,NO-CC CODE
oa_package/4f/27/PMC60999.tar.gz,BMC Neurol. 2001 Dec 5; 1:7,PMC60999,2013-05-17 13:54:03,11737872,NO-CC CODE
oa_package/12/2d/PMC61000.tar.gz,BMC Cancer. 2001 Nov 23; 1:20,PMC61000,2013-03-19 20:21:05,11737874,NO-CC CODE
oa_package/66/8c/PMC61030.tar.gz,BMC Med Educ. 2001 Nov 26; 1:7,PMC61030,2013-03-19 20:21:07,11741511,NO-CC CODE
oa_package/4c/b8/PMC61031.tar.gz,BMC Physiol. 2001 Nov 28; 1:14,PMC61031,2020-04-05 20:34:13,11741510,NO-CC CODE
oa_package/49/96/PMC61032.tar.gz,BMC Dermatol. 2001 Dec 4; 1:9,PMC61032,2013-03-19 20:21:08,11741509,NO-CC CODE
oa_package/9e/1c/PMC61033.tar.gz,BMC Musculoskelet Disord. 2001 Nov 30; 2:9,PMC61033,2014-04-08 18:45:15,11747477,NO-CC CODE
oa_package/c7/ba/PMC61034.tar.gz,BMC Musculoskelet Disord. 2001 Dec 5; 2:10,PMC61034,2013-03-19 20:21:08,11747476,NO-CC CODE
oa_package/c4/7e/PMC61035.tar.gz,BMC Pregnancy Childbirth. 2001 Dec 7; 1:7,PMC61035,2010-02-23 08:57:53,11747474,NO-CC CODE
oa_package/e9/1d/PMC61036.tar.gz,BMC Geriatr. 2001 Nov 23; 1:4,PMC61036,2013-03-19 20:21:08,11741508,NO-CC CODE
oa_package/85/ae/PMC61037.tar.gz,BMC Med Res Methodol. 2001 Nov 19; 1:11,PMC61037,2016-08-04 12:26:33,11747473,NO-CC CODE
oa_package/2a/92/PMC61038.tar.gz,BMC Cardiovasc Disord. 2001 Dec 7; 1:4,PMC61038,2012-10-03 09:54:31,11747471,NO-CC CODE
oa_package/4f/05/PMC61039.tar.gz,BMC Cardiovasc Disord. 2001 Dec 7; 1:5,PMC61039,2013-03-19 20:21:09,11747472,NO-CC CODE
oa_package/35/6e/PMC61040.tar.gz,BMC Neurosci. 2001 Nov 28; 2:18,PMC61040,2013-03-19 20:21:09,11747470,NO-CC CODE
oa_package/df/1f/PMC61041.tar.gz,BMC Mol Biol. 2001 Nov 30; 2:14,PMC61041,2013-03-19 20:21:09,11747469,NO-CC CODE
oa_package/49/ef/PMC61042.tar.gz,BMC Microbiol. 2001 Nov 13; 1:28,PMC61042,2019-11-07 07:56:10,11747468,NO-CC CODE
oa_package/49/71/PMC61043.tar.gz,BMC Microbiol. 2001 Nov 30; 1:32,PMC61043,2019-11-07 07:56:10,11741507,NO-CC CODE
oa_package/73/8d/PMC61044.tar.gz,BMC Genomics. 2001 Nov 22; 2:9,PMC61044,2013-03-19 20:21:10,11747467,NO-CC CODE
oa_package/bd/68/PMC61448.tar.gz,BMC Neurosci. 2001 Dec 10; 2:19,PMC61448,2013-03-19 20:21:33,11749670,NO-CC CODE
oa_package/9a/9e/PMC61449.tar.gz,BMC Infect Dis. 2001 Dec 10; 1:24,PMC61449,2010-12-21 06:31:10,11749671,NO-CC CODE
oa_package/b9/29/PMC61450.tar.gz,BMC Complement Altern Med. 2001 Dec 10; 1:11,PMC61450,2013-03-19 20:21:33,11749672,NO-CC CODE
oa_package/58/eb/PMC64492.tar.gz,BMC Evol Biol. 2001 Dec 4; 1:12,PMC64492,2014-02-18 06:22:34,11782284,NO-CC CODE
oa_package/bf/7b/PMC64493.tar.gz,BMC Genet. 2001 Dec 20; 2:22,PMC64493,2012-10-03 09:55:21,11782285,NO-CC CODE
oa_package/dd/54/PMC64494.tar.gz,BMC Pregnancy Childbirth. 2001 Dec 11; 1:8,PMC64494,2013-03-19 20:21:38,11782287,NO-CC CODE
oa_package/9e/af/PMC64495.tar.gz,BMC Public Health. 2001 Dec 3; 1:15,PMC64495,2013-03-19 20:21:38,11782288,NO-CC CODE
oa_package/6f/5b/PMC64496.tar.gz,BMC Biochem. 2001 Dec 17; 2:16,PMC64496,2013-03-19 20:21:38,11782289,NO-CC CODE
oa_package/75/49/PMC64497.tar.gz,BMC Biotechnol. 2001 Dec 18; 1:11,PMC64497,2012-10-03 09:55:22,11782290,NO-CC CODE
oa_package/96/7f/PMC64498.tar.gz,BMC Biotechnol. 2001 Dec 18; 1:12,PMC64498,2012-10-03 09:55:22,11782291,NO-CC CODE
oa_package/56/8c/PMC64499.tar.gz,BMC Ecol. 2001 Dec 6; 1:5,PMC64499,2018-12-20 17:55:55,11782292,NO-CC CODE
oa_package/0e/70/PMC64500.tar.gz,BMC Struct Biol. 2001 Dec 21; 1:5,PMC64500,2013-03-19 20:21:38,11782293,NO-CC CODE
oa_package/9a/73/PMC64501.tar.gz,BMC Oral Health. 2001 Dec 21; 1:2,PMC64501,2014-04-08 18:47:52,11782294,NO-CC CODE
oa_package/7a/0a/PMC64502.tar.gz,BMC Med Res Methodol. 2001 Dec 17; 1:12,PMC64502,2007-08-29 11:51:35,11782286,NO-CC CODE
oa_package/3c/b9/PMC64540.tar.gz,BMC Neurol. 2001 Dec 18; 1:8,PMC64540,2014-04-08 18:47:57,11801195,NO-CC CODE
oa_package/f3/d6/PMC64544.tar.gz,BMC Pulm Med. 2001 Dec 18; 1:3,PMC64544,2013-03-19 20:21:39,11801196,NO-CC CODE
oa_package/62/3c/PMC64545.tar.gz,BMC Pulm Med. 2001 Dec 18; 1:4,PMC64545,2013-03-19 20:21:39,11801197,NO-CC CODE
oa_package/3e/28/PMC64552.tar.gz,BMC Genomics. 2001 Dec 11; 2:11,PMC64552,2010-12-21 06:32:29,11801183,NO-CC CODE
oa_package/86/d7/PMC64558.tar.gz,BMC Neurosci. 2001 Dec 17; 2:20,PMC64558,2014-04-08 18:48:04,11801187,NO-CC CODE
oa_package/3e/83/PMC64559.tar.gz,BMC Neurosci. 2001 Dec 18; 2:21,PMC64559,2013-03-19 20:21:40,11801188,NO-CC CODE
oa_package/03/47/PMC64563.tar.gz,BMC Biochem. 2001 Dec 21; 2:17,PMC64563,2010-12-21 06:32:29,11801199,NO-CC CODE
oa_package/d2/be/PMC64569.tar.gz,BMC Microbiol. 2001 Dec 17; 1:33,PMC64569,2019-11-07 07:56:10,11801184,NO-CC CODE
