id,pmid,pmc,doi,year,title
29420797,29420797,5961211,10.1093/nar/gky083,2018,Octopus-toolkit: a workflow to automate mining of public epigenomic and transcriptomic next-generation sequencing data
26624292,26624292,4666654,10.1371/journal.pone.0143980,2015,Development of the First Cisgenic Apple with Increased Resistance to Fire Blight
26968893,26968893,4788856,10.1186/s12859-016-0978-9,2016,From the desktop to the grid: scalable bioinformatics via workflow conversion
28928755,28928755,5591845,10.3389/fpls.2017.01502,2017,Different Preclimacteric Events in Apple Cultivars with Modified Ripening Physiology
27280887,27280887,4900645,10.1371/journal.pone.0157022,2016,SARTools: A DESeq2- and EdgeR-Based R Pipeline for Comprehensive Differential Analysis of RNA-Seq Data
32719467,32719467,7385180,10.1038/s41598-020-69101-z,2020,STAGdb: a 30K SNP genotyping array and Science Gateway for Acropora corals and their dinoflagellate symbionts
29790941,29790941,6007547,10.1093/gigascience/giy057,2018,ASaiM: a Galaxy-based framework to analyze microbiota data
27441225,27441225,4945623,10.1016/j.heliyon.2015.e00039,2015,Dark rotors in the late universe
31830916,31830916,6909466,10.1186/s12859-019-3219-1,2019,uap: reproducible and robust HTS data analysis
28255544,28255544,5314257,10.12998/wjcc.v5.i2.27,2017,Externalized conductors and insulation failure in Biotronik defibrillator leads: History repeating or a false alarm?
25793867,25793867,4368773,10.1371/journal.pone.0117013,2015,Increasing Patient Engagement in Rehabilitation Exercises Using Computer-Based Citizen Science
28419324,28419324,6169675,10.1093/bib/bbx039,2017,Improving data workflow systems with cloud services and use of open data for bioinformatics research
29669518,29669518,5907363,10.1186/s12859-018-2144-z,2018,IRProfiler – a software toolbox for high throughput immune receptor profiling
26484288,26484288,4583703,10.1016/j.gdata.2015.07.004,2015,Description of an optimized ChIP-seq analysis pipeline dedicated to genome wide identification of E4F1 binding sites in primary and transformed MEFs☆
29681764,29681764,5906514,10.1140/epjc/s10052-018-5792-2,2018,Galaxy rotation curves via conformal factors
27081306,27081306,4827795,10.4137/CIN.S30793,2016,An NGS Workflow Blueprint for DNA Sequencing Data and Its Application in Individualized Molecular Oncology
23964072,23964072,3932465,10.1136/amiajnl-2013-002059,2014,Leveraging the national cyberinfrastructure for biomedical research
25201145,25201145,4169827,10.1186/1756-0500-7-618,2014,SPANDx: a genomics pipeline for comparative analysis of large haploid whole genome re-sequencing datasets
26407293,26407293,4583432,10.1371/journal.pone.0138751,2015,Interspecies Gene Name Extrapolation—A New Approach
25196108,25196108,4179049,10.3390/s140813830,2014,Tracheal Sounds Acquisition Using Smartphones
30079119,30079119,6069783,10.1186/s13100-018-0130-7,2018,sRNAPipe: a Galaxy-based pipeline for bioinformatic in-depth exploration of small RNAseq data
27453685,27453685,4950957,10.1093/mnras/stw437,2016,The γ-ray afterglows of tidal disruption events
26154165,26154165,4495984,10.1371/journal.pone.0127612,2015,From Peer-Reviewed to Peer-Reproduced in Scholarly Publishing: The Complementary Roles of Data Models and Workflows in Bioinformatics
29170404,29170404,5700963,10.1038/s41467-017-01976-5,2017,A galactic microquasar mimicking winged radio galaxies
25495099,25495099,4282729,10.1186/s12865-014-0059-7,2014,ImmunoGlobulin galaxy (IGGalaxy) for simple determination and quantitation of immunoglobulin heavy chain rearrangements from NGS
24799435,24799435,4086132,10.1093/nar/gku364,2014,SymD webserver: a platform for detecting internally symmetric protein structures
31653057,31653057,6918187,10.3390/metabo9110250,2019,Analytic Correlation Filtration: A New Tool to Reduce Analytical Complexity of Metabolomic Datasets
31635085,31635085,6835413,10.3390/metabo9100237,2019,WebSpecmine: A Website for Metabolomics Data Analysis and Mining
25779921,25779921,4267457,10.1186/s12918-014-0130-2,2014,MetaNET - a web-accessible interactive platform for biological metabolic network analysis
30395211,30395211,6251984,10.1093/gigascience/giy128,2018,Aequatus: an open-source homology browser
26159619,26159619,4496815,10.1186/s12864-015-1712-0,2015,Genome-wide analysis of signatures of selection in populations of African honey bees (Apis mellifera) using new web-based tools
25884927,25884927,4367819,10.1186/s12859-015-0509-0,2015,Fully automated pipeline for detection of sex linked genes using RNA-Seq data
25408143,25408143,4246454,10.1186/s12859-014-0366-2,2014,Rapid evaluation and quality control of next generation sequencing data with FaQCs
3277255,,3277255,10.1186/1471-2105-12-S11-A7,2011,Oqtans: a Galaxy-integrated workflow for quantitative transcriptome analysis from NGS Data
31194735,31194735,6563947,10.1371/journal.pcbi.1007026,2019,Fostering bioinformatics education through skill development of professors: Big Genomic Data Skills Training for Professors
30973881,30973881,6459504,10.1371/journal.pone.0213013,2019,Reproducible big data science: A case study in continuous FAIRness
31240274,31240274,6508507,10.1002/pld3.8,2017,CoGe LoadExp+: A web‐based suite that integrates next‐generation sequencing data analysis workflows and visualization
30851093,30851093,6761976,10.1093/bioinformatics/btz160,2019,Interoperable and scalable data analysis with microservices: applications in metabolomics
27200084,27200084,4858535,10.3389/fgene.2016.00075,2016,Integrated Systems for NGS Data Management and Analysis: Open Issues and Available Solutions
29386633,29386633,5792494,10.1038/s41467-018-02847-3,2018,A peculiar low-luminosity short gamma-ray burst from a double neutron star merger progenitor
29385081,29385081,5874766,10.3390/proteomes6010007,2018,Disseminating Metaproteomic Informatics Capabilities and Knowledge Using the Galaxy-P Framework
19465388,19465388,2703900,10.1093/nar/gkp428,2009,"WebLab: a data-centric, knowledge-sharing bioinformatic platform"
22029426,22029426,3224787,10.1186/1471-2105-12-415,2011,Exploratory analysis of genomic segmentations with Segtools
31328773,31328773,6643302,10.1093/database/baz077,2019,Tripal v3: an ontology-based toolkit for construction of FAIR biological community databases
28150701,28150701,5288715,10.1038/srep41617,2017,Discovery of a very Lyman-α-luminous quasar at z = 6.62
22333270,22333270,3298538,10.1186/1751-0473-7-1,2012,"Yabi: An online research environment for grid, high performance and cloud computing"
21999392,21999392,3194199,10.1186/1471-2105-12-S7-A1,2011,Proceedings of the Tenth Annual UT-ORNL-KBRIN Bioinformatics Summit 2011
28117467,28117467,5344086,10.1590/S1806-37562016000000228,2016,Clusters of small nodules with no confluence
25494997,25494997,4268903,10.1186/s12859-014-0382-2,2014,Masking as an effective quality control method for next-generation sequencing data analysis
28655203,28655203,5569921,10.1093/gigascience/gix042,2017,Kronos: a workflow assembler for genome analytics and informatics
20551130,20551130,2896134,10.1093/nar/gkq448,2010,rQuant.web: a tool for RNA-Seq-based transcript quantitation
28701218,28701218,5508699,10.1186/s12859-017-1747-0,2017,Investigating reproducibility and tracking provenance – A genomic workflow case study
28163634,28163634,5253893,10.12942/lrr-2002-2,2002,Relativistic Binaries in Globular Clusters
30052804,30052804,6378939,10.1093/bioinformatics/bty655,2019,The epiGenomic Efficient Correlator (epiGeEC) tool allows fast comparison of user datasets with thousands of public epigenomic datasets
29487738,29487738,5806050,10.12688/f1000research.11616.2,2018,A multi-tool recipe to identify regions of protein-DNA binding and their influence on associated gene expression
25527831,25527831,4410648,10.1093/bioinformatics/btu813,2015,Workflow4Metabolomics: a collaborative research infrastructure for computational metabolomics
23630175,23630175,3694642,10.1093/bioinformatics/btt203,2013,RUbioSeq: a suite of parallelized pipelines to automate exome variation and bisulfite-seq analyses
24970123,24970123,4030830,10.3390/biom1010048,2011,Development and Application of Multidimensional HPLC Mapping Method for O-linked Oligosaccharides
28094254,28094254,5240342,10.1038/srep40269,2017,Describing polyhedral tilings and higher dimensional polytopes by sequence of their two-dimensional components
22559942,22559942,3583125,10.1186/1471-2105-13-77,2012,Tavaxy: Integrating Taverna and Galaxy workflows with cloud computing support
28191824,28191824,5253920,10.12942/lrr-1998-11,1998,The Cosmic Microwave Background
24533055,24533055,3922719,10.1371/journal.pone.0087301,2014,Binding Sites Analyser (BiSA): Software for Genomic Binding Sites Archiving and Overlap Analysis
28775797,28775797,5536725,10.5195/ijt.2016.6202,2016,Influence of Smartphones and Software on Acoustic Voice Measures
26092794,26092794,4502448,10.1016/j.fgb.2015.03.020,2015,Measurement of virulence in Zymoseptoria tritici through low inoculum-density assays
25159034,25159034,4155081,10.1186/1471-2105-15-290,2014,MendeLIMS: a web-based laboratory information management system for clinical genome sequencing
31819401,31819401,6890193,10.2147/COPD.S216072,2019,Cost-Effectiveness Of Once-Daily Single-Inhaler Triple Therapy In COPD: The IMPACT Trial
31293610,31293610,6603172,10.3389/fpls.2019.00813,2019,"Cyberinfrastructure to Improve Forest Health and Productivity: The Role of Tree Databases in Connecting Genomes, Phenomes, and the Environment"
25720685,25720685,4342426,10.1128/genomeA.01443-14,2015,Complete Genome Sequence of Salmonella enterica Serovar Typhimurium Siphophage Shivani
26251490,26251490,4541274,10.1128/genomeA.00855-15,2015,Complete Genome Sequence of Bacillus megaterium Siphophage Stills
23828784,23828784,3753568,10.1093/bioinformatics/btt390,2013,Automated QuantMap for rapid quantitative molecular network topology analysis
25635030,25635030,4319501,10.1128/genomeA.01432-14,2015,Complete Genome of Bacillus megaterium Podophage Pookie
25635029,25635029,4319500,10.1128/genomeA.01431-14,2015,Complete Genome Sequence of Enterotoxigenic Escherichia coli N4-Like Podophage Pollock
26430048,26430048,4591320,10.1128/genomeA.01135-15,2015,Complete Genome Sequence of Enterotoxigenic Escherichia coli Myophage Murica
26337889,26337889,4559738,10.1128/genomeA.00994-15,2015,Complete Genome Sequence of Klebsiella pneumoniae Carbapenemase-Producing K. pneumoniae Siphophage Sushi
26607888,26607888,4661307,10.1128/genomeA.01373-15,2015,Complete Genome Sequence of Caulobacter crescentus Podophage Percy
26450722,26450722,4599081,10.1128/genomeA.01130-15,2015,Complete Genome Sequence of Bacillus megaterium Siphophage Silence
26251491,26251491,4541283,10.1128/genomeA.00857-15,2015,Complete Genome Sequence of Bacillus megaterium Siphophage Stahl
26430046,26430046,4591318,10.1128/genomeA.01133-15,2015,Complete Genome Sequence of Citrobacter freundii Myophage Merlin
25720682,25720682,4342423,10.1128/genomeA.00044-15,2015,Complete Genome Sequence of Enterotoxigenic Escherichia coli Siphophage Seurat
26430047,26430047,4591319,10.1128/genomeA.01134-15,2015,Complete Genome Sequence of Citrobacter freundii Myophage Michonne
25635026,25635026,4319497,10.1128/genomeA.01426-14,2015,Complete Genome Sequence of Citrobacter freundii Myophage Moogle
25953175,25953175,4424291,10.1128/genomeA.00358-15,2015,Complete Genome Sequence of Bacillus megaterium Podophage Palmer
26430050,26430050,4591322,10.1128/genomeA.01137-15,2015,Complete Genome Sequence of Klebsiella pneumoniae Carbapenemase-Producing K. pneumoniae Myophage Miro
26430045,26430045,4591317,10.1128/genomeA.01132-15,2015,Complete Genome Sequence of Caulobacter crescentus Siphophage Seuss 
25858827,25858827,4392139,10.1128/genomeA.00154-15,2015,Complete Genome Sequence of Salmonella enterica Serovar Typhimurium Myophage Mushroom
26450723,26450723,4599082,10.1128/genomeA.01131-15,2015,Complete Genome Sequence of Caulobacter crescentus Siphophage Sansa
25657270,25657270,4319617,10.1128/genomeA.01435-14,2015,Complete Genome of Salmonella enterica Serovar Typhimurium T5-Like Siphophage Stitch
26472844,26472844,4611695,10.1128/genomeA.01203-15,2015,Complete Genome Sequence of Citrobacter freundii Myophage Mordin
25635027,25635027,4319498,10.1128/genomeA.01427-14,2015,Complete Genome Sequence of Citrobacter freundii Myophage Moon
25593263,25593263,4299905,10.1128/genomeA.01425-14,2015,Complete Genome Sequence of Citrobacter freundii Myophage Miller
26430049,26430049,4591321,10.1128/genomeA.01136-15,2015,Complete Genome Sequence of Carbapenemase-Producing Klebsiella pneumoniae Myophage Matisse
32029558,32029558,7005123,10.1128/MRA.01518-19,2020,Complete Genome Sequence of Salmonella enterica Siphophage Shemara
31896655,31896655,6940307,10.1128/MRA.01418-19,2020,Complete Genome Sequence of Serratia Phage Muldoon
31896654,31896654,6940306,10.1128/MRA.01411-19,2020,Complete Genome Sequence of Stenotrophomonas Phage Mendera
31896656,31896656,6940308,10.1128/MRA.01420-19,2020,Complete Genome Sequence of Serratia marcescens Podophage Pila
28379341,28379341,5870671,10.1093/bioinformatics/btx192,2017,BioContainers: an open-source and community-driven framework for software standardization
30229047,30229047,6141256,10.1016/j.dib.2018.06.039,2018,"Draft genome sequence of Pantoea ananatis strain MHSD5 isolated from surface sterilized leaves of medicinal plant, Pellaea calomelanos obtained in South Africa"
25835189,25835189,4431287,10.3390/s150407857,2015,Using Multiple Barometers to Detect the Floor Location of Smart Phones with Built-in Barometric Sensors for Indoor Positioning
